shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
100730,39.779217,-86.289185,140002
100730,39.779238,-86.288096,140003
100730,39.779238,-86.288096,150001
100730,39.779274,-86.286207,150002
100730,39.779309,-86.284418,150003
100730,39.779309,-86.284418,160001
100730,39.779312,-86.284226,160002
100730,39.779341,-86.282945,160003
100730,39.779391,-86.280370,160004
100730,39.779417,-86.279064,160005
100730,39.779423,-86.278811,160006
100730,39.779423,-86.278811,170001
100730,39.779427,-86.278619,170002
100730,39.779450,-86.277392,170003
100730,39.779477,-86.276037,170004
100730,39.779477,-86.276037,180001
100730,39.779484,-86.275677,180002
100730,39.779528,-86.273500,180003
100730,39.779543,-86.272732,180004
100730,39.779576,-86.271156,180005
100730,39.779588,-86.270423,180006
100730,39.779591,-86.270377,180007
100730,39.779592,-86.270309,180008
100730,39.779606,-86.269559,180009
100730,39.779670,-86.266318,180010
100730,39.779678,-86.265859,180011
100730,39.779697,-86.264866,180012
100730,39.779697,-86.264866,190001
100730,39.779708,-86.264322,190002
100730,39.779738,-86.262721,190003
100730,39.779745,-86.262373,190004
100730,39.779772,-86.260971,190005
100730,39.779820,-86.258438,190006
100730,39.779844,-86.257087,190007
100730,39.779844,-86.257087,200001
100730,39.779847,-86.256947,200002
100730,39.779913,-86.253479,200003
100730,39.779913,-86.253479,210001
100730,39.779918,-86.253255,210002
100730,39.779967,-86.250605,210003
100730,39.779976,-86.249975,210004
100730,39.779976,-86.249975,220001
100730,39.779997,-86.248506,220002
100730,39.780000,-86.248374,220003
100730,39.780009,-86.247705,220004
100730,39.780009,-86.247705,230001
100730,39.780030,-86.246222,230002
100730,39.780054,-86.244691,230003
100730,39.780054,-86.244691,240001
100730,39.780062,-86.244123,240002
100730,39.780118,-86.241198,240003
100730,39.780118,-86.241198,250001
100730,39.780122,-86.240974,250002
100730,39.780175,-86.237360,250003
100730,39.780175,-86.237360,260001
100730,39.780221,-86.234243,260002
100730,39.780260,-86.232013,260003
100730,39.780260,-86.232013,270001
100730,39.780263,-86.231849,270002
100730,39.780333,-86.227082,270003
100730,39.780333,-86.227082,280001
100730,39.780341,-86.226580,280002
100730,39.780360,-86.225427,280003
100730,39.780376,-86.224491,280004
100730,39.780376,-86.224491,290001
100730,39.780383,-86.224150,290002
100730,39.780402,-86.222983,290003
100730,39.780415,-86.222201,290004
100730,39.780415,-86.222201,300001
100730,39.780421,-86.221827,300002
100730,39.780433,-86.221066,300003
100730,39.780455,-86.219810,300004
100730,39.780455,-86.219810,310001
100730,39.780456,-86.219796,310002
100730,39.780478,-86.218437,310003
100730,39.780499,-86.217081,310004
100730,39.780513,-86.216295,310005
100730,39.780513,-86.216295,320001
100730,39.780517,-86.216035,320002
100730,39.780547,-86.214990,320003
100730,39.780566,-86.213844,320004
100730,39.780558,-86.213801,320005
100730,39.780550,-86.213769,320006
100730,39.780561,-86.213282,320007
100730,39.780561,-86.213282,330001
100730,39.780564,-86.213132,330002
100730,39.780581,-86.212043,330003
100730,39.780581,-86.212043,340001
100730,39.780583,-86.211912,340002
100730,39.780600,-86.210789,340003
100730,39.780600,-86.210789,350001
100730,39.780603,-86.210585,350002
100730,39.780611,-86.210073,350003
100730,39.780619,-86.209546,350004
100730,39.780621,-86.209432,350005
100730,39.780621,-86.209432,360001
100730,39.780629,-86.208650,360002
100730,39.780636,-86.208344,360003
100730,39.780648,-86.207693,360004
100730,39.780648,-86.207693,370001
100730,39.780650,-86.207582,370002
100730,39.780654,-86.207287,370003
100730,39.780673,-86.206209,370004
100730,39.780682,-86.205419,370005
100730,39.780682,-86.205419,380001
100730,39.780683,-86.205291,380002
100730,39.780678,-86.205188,380003
100730,39.780675,-86.205167,380004
100730,39.780678,-86.204537,380005
100730,39.780687,-86.203861,380006
100730,39.780690,-86.203268,380007
100730,39.780690,-86.203268,390001
100730,39.780690,-86.203146,390002
100730,39.780692,-86.202811,390003
100730,39.780696,-86.202463,390004
100730,39.780699,-86.201854,390005
100730,39.780704,-86.201272,390006
100730,39.780704,-86.201272,400001
100730,39.780705,-86.201086,400002
100730,39.780706,-86.200801,400003
100730,39.780711,-86.200399,400004
100730,39.780712,-86.200125,400005
100730,39.780713,-86.199944,400006
100730,39.780713,-86.199944,410001
100730,39.780715,-86.199581,410002
100730,39.780720,-86.199026,410003
100730,39.780721,-86.198773,410004
100730,39.780723,-86.198339,410005
100730,39.780727,-86.198097,410006
100730,39.780729,-86.197652,410007
100730,39.780735,-86.196973,410008
100730,39.780736,-86.196745,410009
100730,39.780736,-86.196713,410010
100730,39.780736,-86.196713,420001
100730,39.780740,-86.196429,420002
100730,39.780744,-86.196105,420003
100730,39.780745,-86.195913,420004
100730,39.780750,-86.195439,420005
100730,39.780754,-86.194988,420006
100730,39.780754,-86.194988,430001
100730,39.780756,-86.194870,430002
100730,39.780761,-86.194358,430003
100730,39.780766,-86.193849,430004
100730,39.780771,-86.193183,430005
100730,39.780771,-86.193183,440001
100730,39.780772,-86.193166,440002
100730,39.780764,-86.193077,440003
100730,39.780761,-86.193034,440004
100730,39.780763,-86.192543,440005
100730,39.780766,-86.191984,440006
100730,39.780766,-86.191984,450001
100730,39.780770,-86.191131,450002
100730,39.780751,-86.190953,450003
100730,39.780730,-86.190839,450004
100730,39.780700,-86.190721,450005
100730,39.780654,-86.190578,450006
100730,39.780274,-86.189626,450007
100730,39.779872,-86.188619,450008
100730,39.779802,-86.188380,450009
100730,39.779773,-86.188238,450010
100730,39.779746,-86.188060,450011
100730,39.779735,-86.187953,450012
100730,39.779728,-86.187842,450013
100730,39.779729,-86.187551,450014
100730,39.779738,-86.187459,450015
100730,39.779738,-86.187459,460001
100730,39.779787,-86.186935,460002
100730,39.779825,-86.186431,460003
100730,39.779861,-86.185616,460004
100730,39.779873,-86.185321,460005
100730,39.779914,-86.183620,460006
100730,39.779918,-86.183461,460007
100730,39.778078,-86.183493,460008
100730,39.777843,-86.183492,460009
100730,39.777843,-86.183492,470001
100730,39.777397,-86.183491,470002
100730,39.777364,-86.183480,470003
100730,39.777266,-86.183373,470004
100730,39.777222,-86.183333,470005
100730,39.777159,-86.183308,470006
100730,39.776391,-86.183288,470007
100730,39.776303,-86.183287,470008
100730,39.776248,-86.183291,470009
100730,39.776138,-86.183318,470010
100730,39.776091,-86.183339,470011
100730,39.776033,-86.183367,470012
100730,39.775959,-86.183420,470013
100730,39.775664,-86.183678,470014
100730,39.775576,-86.183741,470015
100730,39.775499,-86.183776,470016
100730,39.775389,-86.183804,470017
100730,39.774858,-86.183721,470018
100730,39.774827,-86.183586,470019
100730,39.774473,-86.183594,470020
100730,39.774360,-86.183593,470021
100730,39.773616,-86.183603,470022
100730,39.773616,-86.183603,480001
100730,39.773526,-86.183605,480002
100730,39.772672,-86.183620,480003
100730,39.771824,-86.183631,480004
100730,39.771814,-86.182631,480005
100730,39.771811,-86.182315,480006
100730,39.771811,-86.182315,490001
100730,39.771787,-86.180041,490002
100730,39.771785,-86.179881,490003
100730,39.771785,-86.179881,500001
100730,39.771771,-86.178735,500002
100730,39.771750,-86.176722,500003
100730,39.771756,-86.176658,500004
100730,39.771739,-86.175907,500005
100730,39.771739,-86.175907,510001
100730,39.771737,-86.175807,510002
100730,39.771741,-86.175665,510003
100730,39.771747,-86.175579,510004
100730,39.771682,-86.173320,510005
100730,39.771671,-86.172914,510006
100730,39.771671,-86.172914,520001
100730,39.771601,-86.170380,520002
100730,39.771601,-86.170380,530001
100730,39.771597,-86.170235,530002
100730,39.771587,-86.170132,530003
100730,39.771576,-86.170028,530004
100730,39.771543,-86.168744,530005
100730,39.771543,-86.168744,540001
100730,39.771541,-86.168648,540002
100730,39.771501,-86.167061,540003
100730,39.771507,-86.166947,540004
100730,39.771510,-86.166869,540005
100730,39.771479,-86.165419,540006
100730,39.771479,-86.165419,550001
100730,39.771438,-86.163531,550002
100730,39.771438,-86.163531,560001
100730,39.771434,-86.163375,560002
100730,39.770163,-86.163426,560003
100730,39.770122,-86.163422,560004
100730,39.770040,-86.163407,560005
100730,39.770010,-86.162183,560006
100730,39.770010,-86.162183,570001
100730,39.769995,-86.161610,570002
100730,39.769964,-86.159970,570003
100730,39.769956,-86.159803,570004
100730,39.769946,-86.159332,570005
100730,39.769946,-86.159332,580001
100730,39.769942,-86.159191,580002
100730,39.769935,-86.158899,580003
100730,39.769920,-86.157995,580004
100730,39.769880,-86.156458,580005
100730,39.769880,-86.156458,590001
100730,39.769873,-86.156181,590002
100730,39.769855,-86.155281,590003
100730,39.769834,-86.154366,590004
100730,39.769823,-86.153946,590005
100730,39.769823,-86.153946,600001
100730,39.769817,-86.153708,600002
100730,39.769813,-86.153462,600003
100730,39.769806,-86.153210,600004
100730,39.769792,-86.152555,600005
100730,39.769429,-86.152567,600006
100730,39.769100,-86.152582,600007
100730,39.768683,-86.152598,600008
100730,39.768683,-86.152598,610001
100730,39.768400,-86.152609,610002
100730,39.767700,-86.152636,610003
100730,39.766958,-86.152663,610004
100730,39.766519,-86.152678,610005
100730,39.766535,-86.153727,610006
100730,39.766535,-86.153727,620001
100730,39.766547,-86.154489,620002
100730,39.766997,-86.154474,620003
100730,39.767739,-86.154447,620004
100730,39.768436,-86.154420,620005
100730,39.768779,-86.154407,620006
100730,39.768779,-86.154407,630001
100730,39.769139,-86.154393,630002
100730,39.769834,-86.154366,630003
100730,39.770534,-86.154339,630004
100730,39.771043,-86.154319,630005
100730,39.771043,-86.154319,640001
100730,39.771231,-86.154312,640002
100730,39.771456,-86.154303,640003
100730,39.771929,-86.154285,640004
100730,39.772384,-86.154267,640005
100730,39.772384,-86.154267,650001
100730,39.772632,-86.154258,650002
100730,39.773332,-86.154231,650003
100730,39.773639,-86.154219,650004
100730,39.773747,-86.154214,650005
100730,39.773747,-86.154214,660001
100730,39.774029,-86.154204,660002
100730,39.774729,-86.154177,660003
100730,39.775424,-86.154149,660004
100730,39.775403,-86.153242,660005
100730,39.775385,-86.152338,660006
100730,39.775871,-86.152319,660007
100730,39.775871,-86.152319,670001
100730,39.776689,-86.152287,670002
100730,39.777255,-86.152266,670003
100730,39.777771,-86.152246,670004
100730,39.777771,-86.152246,680001
100730,39.777867,-86.152242,680002
100730,39.778271,-86.152220,680003
100730,39.778621,-86.151877,680004
100730,39.779062,-86.151442,680005
100730,39.779301,-86.151208,680006
100730,39.779301,-86.151208,690001
100730,39.779599,-86.150916,690002
100730,39.780040,-86.150482,690003
100730,39.780107,-86.150411,690004
100730,39.780173,-86.150340,690005
100730,39.780418,-86.150099,690006
100730,39.780418,-86.150099,700001
100730,39.780515,-86.150005,700002
100730,39.780655,-86.149863,700003
100730,39.780694,-86.149810,700004
100730,39.780727,-86.149753,700005
100730,39.780780,-86.149629,700006
100730,39.780799,-86.149562,700007
100730,39.780819,-86.149420,700008
100730,39.780812,-86.149039,700009
100730,39.780800,-86.148574,700010
100730,39.780800,-86.148574,710001
100730,39.780777,-86.147672,710002
100730,39.780760,-86.147039,710003
100730,39.780744,-86.146370,710004
100730,39.780727,-86.145704,710005
100730,39.780719,-86.145324,710006
100730,39.780719,-86.145324,720001
100730,39.780713,-86.145074,720002
100730,39.780702,-86.144509,720003
100730,39.780702,-86.144434,720004
100730,39.780714,-86.144302,720005
100730,39.780748,-86.144068,720006
100730,39.780804,-86.143855,720007
100730,39.780873,-86.143663,720008
100730,39.781045,-86.143298,720009
100730,39.781095,-86.143173,720010
100730,39.781173,-86.142911,720011
100730,39.781203,-86.142776,720012
100730,39.781226,-86.142637,720013
100730,39.781232,-86.142565,720014
100730,39.781232,-86.142565,730001
100730,39.781249,-86.142360,730002
100730,39.781252,-86.142217,730003
100730,39.781243,-86.140549,730004
100730,39.781237,-86.139922,730005
100730,39.781237,-86.139858,730006
100730,39.781239,-86.139478,730007
100730,39.781243,-86.139200,730008
100730,39.781247,-86.138133,730009
100730,39.781252,-86.137403,730010
100730,39.781252,-86.137403,740001
100730,39.781254,-86.137176,740002
100730,39.781257,-86.136283,740003
100730,39.781262,-86.135582,740004
100730,39.781262,-86.135582,750001
100730,39.781264,-86.135372,750002
100730,39.781273,-86.133550,750003
100730,39.781273,-86.133550,760001
100730,39.781274,-86.133393,760002
100730,39.781279,-86.131686,760003
100730,39.781279,-86.131686,770001
100730,39.781280,-86.131383,770002
100730,39.781282,-86.130817,770003
100730,39.781282,-86.130056,770004
100730,39.781287,-86.128800,770005
100730,39.781288,-86.128697,770006
100730,39.781288,-86.128697,780001
100730,39.781289,-86.128469,780002
100730,39.781294,-86.127181,780003
100730,39.781294,-86.127181,790001
100730,39.781295,-86.126921,790002
100730,39.781297,-86.126455,790003
100730,39.781298,-86.126131,790004
100730,39.781302,-86.125808,790005
100730,39.781303,-86.125512,790006
100730,39.781305,-86.125139,790007
100730,39.781305,-86.124936,790008
100730,39.781310,-86.124352,790009
100730,39.781313,-86.123787,790010
100730,39.781315,-86.123447,790011
100730,39.781315,-86.123447,800001
100730,39.781318,-86.123164,800002
100730,39.781323,-86.122545,800003
100730,39.781328,-86.122001,800004
100730,39.781328,-86.121915,800005
100730,39.781328,-86.121915,810001
100730,39.781328,-86.121382,810002
100730,39.781325,-86.121300,810003
100730,39.781325,-86.120691,810004
100730,39.781328,-86.119983,810005
100730,39.781329,-86.119603,810006
100730,39.781330,-86.119265,810007
100730,39.781332,-86.118809,810008
100730,39.781333,-86.118665,810009
100730,39.781333,-86.118665,820001
100730,39.781333,-86.118553,820002
100730,39.781335,-86.118016,820003
100730,39.781336,-86.117856,820004
100730,39.781337,-86.117461,820005
100730,39.781338,-86.117222,820006
100730,39.781339,-86.117073,820007
100730,39.781340,-86.116843,820008
100730,39.781340,-86.116843,830001
100730,39.781341,-86.116560,830002
100730,39.781344,-86.115767,830003
100730,39.781345,-86.115465,830004
100730,39.781347,-86.115094,830005
100730,39.781349,-86.114475,830006
100730,39.781349,-86.114475,840001
100730,39.781349,-86.114354,840002
100730,39.781352,-86.113746,840003
100730,39.781354,-86.113102,840004
100730,39.781357,-86.112397,840005
100730,39.781358,-86.112063,840006
100730,39.781358,-86.112063,850001
100730,39.781359,-86.111914,850002
100730,39.781360,-86.111725,850003
100730,39.781362,-86.110953,850004
100730,39.781367,-86.110359,850005
100730,39.781369,-86.109971,850006
100730,39.781369,-86.109971,860001
100730,39.781370,-86.109740,860002
100730,39.781373,-86.109003,860003
100730,39.781378,-86.108324,860004
100730,39.781381,-86.107662,860005
100730,39.781386,-86.106918,860006
100730,39.781388,-86.106456,860007
100730,39.781388,-86.106456,870001
100730,39.781390,-86.105893,870002
100730,39.781392,-86.105374,870003
100730,39.781397,-86.104830,870004
100730,39.781398,-86.104413,870005
100730,39.781398,-86.104413,880001
100730,39.781399,-86.104282,880002
100730,39.781401,-86.103766,880003
100730,39.781409,-86.102222,880004
100730,39.781415,-86.101371,880005
100730,39.781415,-86.101371,890001
100730,39.781416,-86.101204,890002
100730,39.781418,-86.100549,890003
100730,39.781426,-86.100016,890004
100730,39.781427,-86.099756,890005
100730,39.781427,-86.099756,900001
100730,39.781433,-86.098827,900002
100730,39.781435,-86.098194,900003
100730,39.781437,-86.097788,900004
100730,39.781437,-86.097788,910001
100730,39.781438,-86.097600,910002
100730,39.781443,-86.096917,910003
100730,39.781437,-86.096390,910004
100730,39.781442,-86.095735,910005
100730,39.781444,-86.095371,910006
100730,39.781444,-86.095371,920001
100730,39.781449,-86.094636,920002
100730,39.781457,-86.093686,920003
100730,39.781461,-86.093120,920004
100730,39.781461,-86.093120,930001
100730,39.781464,-86.092761,930002
100730,39.781470,-86.091661,930003
100730,39.781474,-86.090736,930004
100730,39.781474,-86.090736,940001
100730,39.781475,-86.090544,940002
100730,39.781483,-86.088890,940003
100730,39.781494,-86.087701,940004
100730,39.781494,-86.087701,950001
100730,39.781497,-86.087488,950002
100730,39.781499,-86.086773,950003
100730,39.781503,-86.086260,950004
100730,39.781503,-86.086260,960001
100730,39.781505,-86.086050,960002
100730,39.781512,-86.084641,960003
100730,39.781517,-86.083731,960004
100730,39.781517,-86.083731,970001
100730,39.781520,-86.083204,970002
100730,39.781531,-86.081831,970003
100730,39.781535,-86.080681,970004
100730,39.781535,-86.080681,980001
100730,39.781536,-86.080479,980002
100730,39.781546,-86.079127,980003
100730,39.781548,-86.078721,980004
100730,39.781548,-86.078721,990001
100730,39.781553,-86.077871,990002
100730,39.781560,-86.076739,990003
100730,39.781560,-86.076739,1000001
100730,39.781560,-86.076583,1000002
100730,39.781574,-86.074124,1000003
100730,39.781578,-86.073790,1000004
100730,39.781587,-86.073747,1000005
100730,39.781633,-86.073765,1000006
100730,39.781969,-86.073768,1000007
100730,39.781969,-86.073768,1010001
100730,39.783396,-86.073779,1010002
100730,39.783396,-86.073779,1020001
100730,39.783396,-86.073779,1020002
100730,39.785145,-86.073786,1020003
100730,39.785145,-86.073786,1030001
100730,39.785235,-86.073786,1030002
100730,39.787418,-86.073805,1030003
100730,39.787418,-86.073805,1040001
100730,39.788734,-86.073817,1040002
100730,39.788734,-86.073817,1050001
100730,39.788842,-86.073818,1050002
100730,39.788903,-86.073833,1050003
100730,39.788890,-86.073662,1050004
100730,39.788893,-86.072609,1050005
100730,39.788899,-86.071552,1050006
100730,39.788899,-86.071552,1060001
100730,39.788900,-86.071424,1060002
100730,39.788904,-86.070239,1060003
100730,39.788910,-86.069261,1060004
100730,39.788910,-86.069261,1070001
100730,39.788911,-86.069103,1070002
100730,39.788922,-86.069064,1070003
100730,39.788933,-86.069000,1070004
100730,39.788940,-86.067883,1070005
100730,39.788946,-86.066805,1070006
100730,39.788946,-86.066805,1080001
100730,39.788947,-86.066702,1080002
100730,39.788948,-86.065563,1080003
100730,39.788937,-86.065520,1080004
100730,39.788926,-86.065453,1080005
100730,39.788936,-86.064594,1080006
100730,39.788936,-86.064594,1090001
100730,39.788938,-86.064349,1090002
100730,39.788941,-86.064317,1090003
100730,39.788831,-86.064338,1090004
100730,39.787137,-86.064318,1090005
100730,39.786912,-86.064313,1090006
100730,39.786912,-86.064313,1100001
100730,39.786745,-86.064308,1100002
100730,39.785746,-86.064293,1100003
100730,39.785746,-86.064293,1110001
100730,39.785595,-86.064291,1110002
100730,39.784554,-86.064276,1110003
100730,39.784554,-86.064276,1120001
100730,39.784392,-86.064273,1120002
100730,39.784239,-86.064273,1120003
100730,39.783270,-86.064259,1120004
100730,39.783270,-86.064259,1130001
100730,39.782940,-86.064254,1130002
100730,39.782641,-86.064249,1130003
100730,39.781628,-86.064233,1130004
100730,39.781631,-86.063727,1130005
100730,39.781631,-86.063727,1140001
100730,39.781652,-86.060379,1140002
100730,39.781656,-86.059855,1140003
100730,39.781656,-86.059855,1150001
100730,39.781657,-86.059636,1150002
100730,39.781673,-86.057508,1150003
100730,39.781673,-86.057508,1160001
100730,39.781673,-86.057497,1160002
100730,39.781684,-86.055782,1160003
100730,39.781689,-86.055060,1160004
100730,39.781718,-86.050235,1160005
100730,39.781718,-86.050235,1170001
100730,39.781720,-86.050082,1170002
100730,39.781741,-86.047667,1170003
100730,39.781739,-86.047514,1170004
100730,39.781742,-86.047058,1170005
100730,39.781742,-86.047058,1180001
100730,39.781754,-86.045414,1180002
100730,39.781760,-86.044859,1180003
100730,39.781760,-86.044859,1190001
100730,39.781761,-86.044831,1190002
100730,39.781761,-86.044831,1200001
100730,39.781796,-86.041675,1200002
100730,39.781796,-86.041675,1210001
100730,39.781808,-86.040654,1210002
100730,39.781720,-86.040685,1210003
100730,39.777383,-86.040626,1210004
100730,39.777053,-86.040622,1210005
100731,39.769538,-86.291587,10001
100731,39.769552,-86.291631,10002
100731,39.769562,-86.291695,10003
100731,39.769575,-86.291937,10004
100731,39.769578,-86.291940,10005
100731,39.769571,-86.292239,10006
100731,39.768637,-86.292227,10007
100731,39.768637,-86.292227,20001
100731,39.768637,-86.292227,20002
100731,39.767701,-86.292211,20003
100731,39.767229,-86.292204,20004
100731,39.767147,-86.292096,20005
100731,39.766910,-86.291735,20006
100731,39.766584,-86.291512,20007
100731,39.766584,-86.291512,30001
100731,39.766514,-86.291464,30002
100731,39.766467,-86.291393,30003
100731,39.766584,-86.291156,30004
100731,39.766626,-86.291039,30005
100731,39.766657,-86.290921,30006
100731,39.766685,-86.290744,30007
100731,39.766694,-86.290064,30008
100731,39.766696,-86.289823,30009
100731,39.766702,-86.289125,30010
100731,39.764229,-86.289075,30011
100731,39.764237,-86.290313,30012
100731,39.764237,-86.290313,40001
100731,39.764252,-86.292500,40002
100731,39.764246,-86.293041,40003
100731,39.764240,-86.293425,40004
100731,39.764240,-86.293425,50001
100731,39.764160,-86.298711,50002
100731,39.764154,-86.299272,50003
100731,39.764154,-86.299272,60001
100731,39.764096,-86.304387,60002
100731,39.764082,-86.305722,60003
100731,39.764082,-86.305722,70001
100731,39.764057,-86.307955,70002
100731,39.765606,-86.307979,70003
100731,39.765606,-86.307979,80001
100731,39.765713,-86.307981,80002
100731,39.770322,-86.308031,80003
100731,39.770621,-86.308035,80004
100731,39.770621,-86.308035,90001
100731,39.771255,-86.308043,90002
100731,39.772537,-86.308058,90003
100731,39.775109,-86.308086,90004
100731,39.775911,-86.308097,90005
100731,39.777972,-86.308130,90006
100731,39.778252,-86.308119,90007
100731,39.778532,-86.308078,90008
100731,39.778670,-86.308048,90009
100731,39.778942,-86.307961,90010
100731,39.778950,-86.307463,90011
100731,39.778958,-86.306977,90012
100731,39.778958,-86.306977,100001
100731,39.778968,-86.306321,100002
100731,39.779055,-86.300480,100003
100731,39.779069,-86.299413,100004
100731,39.779076,-86.298905,100005
100731,39.779076,-86.298905,110001
100731,39.779078,-86.298765,110002
100731,39.779108,-86.296684,110003
100731,39.779117,-86.296168,110004
100731,39.779118,-86.296076,110005
100731,39.779118,-86.296076,120001
100731,39.779134,-86.295062,120002
100731,39.779148,-86.293987,120003
100731,39.779148,-86.293987,130001
100731,39.779152,-86.293738,130002
100731,39.779191,-86.291006,130003
100731,39.779191,-86.291006,140001
100731,39.779217,-86.289185,140002
100731,39.779238,-86.288096,140003
100731,39.779238,-86.288096,150001
100731,39.779274,-86.286207,150002
100731,39.779309,-86.284418,150003
100731,39.779309,-86.284418,160001
100731,39.779312,-86.284226,160002
100731,39.779341,-86.282945,160003
100731,39.779391,-86.280370,160004
100731,39.779417,-86.279064,160005
100731,39.779423,-86.278811,160006
100731,39.779423,-86.278811,170001
100731,39.779427,-86.278619,170002
100731,39.779450,-86.277392,170003
100731,39.779477,-86.276037,170004
100731,39.779477,-86.276037,180001
100731,39.779484,-86.275677,180002
100731,39.779528,-86.273500,180003
100731,39.779543,-86.272732,180004
100731,39.779576,-86.271156,180005
100731,39.779588,-86.270423,180006
100731,39.779591,-86.270377,180007
100731,39.779592,-86.270309,180008
100731,39.779606,-86.269559,180009
100731,39.779670,-86.266318,180010
100731,39.779678,-86.265859,180011
100731,39.779697,-86.264866,180012
100731,39.779697,-86.264866,190001
100731,39.779708,-86.264322,190002
100731,39.779738,-86.262721,190003
100731,39.779745,-86.262373,190004
100731,39.779772,-86.260971,190005
100731,39.779820,-86.258438,190006
100731,39.779844,-86.257087,190007
100731,39.779844,-86.257087,200001
100731,39.779847,-86.256947,200002
100731,39.779913,-86.253479,200003
100731,39.779913,-86.253479,210001
100731,39.779918,-86.253255,210002
100731,39.779967,-86.250605,210003
100731,39.779976,-86.249975,210004
100731,39.779976,-86.249975,220001
100731,39.779997,-86.248506,220002
100731,39.780000,-86.248374,220003
100731,39.780009,-86.247705,220004
100731,39.780009,-86.247705,230001
100731,39.780030,-86.246222,230002
100731,39.780054,-86.244691,230003
100731,39.780054,-86.244691,240001
100731,39.780062,-86.244123,240002
100731,39.780118,-86.241198,240003
100731,39.780118,-86.241198,250001
100731,39.780122,-86.240974,250002
100731,39.780175,-86.237360,250003
100731,39.780175,-86.237360,260001
100731,39.780221,-86.234243,260002
100731,39.780260,-86.232013,260003
100731,39.780260,-86.232013,270001
100731,39.780263,-86.231849,270002
100731,39.780333,-86.227082,270003
100731,39.780333,-86.227082,280001
100731,39.780341,-86.226580,280002
100731,39.780360,-86.225427,280003
100731,39.780376,-86.224491,280004
100731,39.780376,-86.224491,290001
100731,39.780383,-86.224150,290002
100731,39.780402,-86.222983,290003
100731,39.780415,-86.222201,290004
100731,39.780415,-86.222201,300001
100731,39.780421,-86.221827,300002
100731,39.780433,-86.221066,300003
100731,39.780455,-86.219810,300004
100731,39.780455,-86.219810,310001
100731,39.780456,-86.219796,310002
100731,39.780478,-86.218437,310003
100731,39.780499,-86.217081,310004
100731,39.780513,-86.216295,310005
100731,39.780513,-86.216295,320001
100731,39.780517,-86.216035,320002
100731,39.780547,-86.214990,320003
100731,39.780566,-86.213844,320004
100731,39.780558,-86.213801,320005
100731,39.780550,-86.213769,320006
100731,39.780561,-86.213282,320007
100731,39.780561,-86.213282,330001
100731,39.780564,-86.213132,330002
100731,39.780581,-86.212043,330003
100731,39.780581,-86.212043,340001
100731,39.780583,-86.211912,340002
100731,39.780600,-86.210789,340003
100731,39.780600,-86.210789,350001
100731,39.780603,-86.210585,350002
100731,39.780611,-86.210073,350003
100731,39.780619,-86.209546,350004
100731,39.780621,-86.209432,350005
100731,39.780621,-86.209432,360001
100731,39.780629,-86.208650,360002
100731,39.780636,-86.208344,360003
100731,39.780648,-86.207693,360004
100731,39.780648,-86.207693,370001
100731,39.780650,-86.207582,370002
100731,39.780654,-86.207287,370003
100731,39.780673,-86.206209,370004
100731,39.780682,-86.205419,370005
100731,39.780682,-86.205419,380001
100731,39.780683,-86.205291,380002
100731,39.780678,-86.205188,380003
100731,39.780675,-86.205167,380004
100731,39.780678,-86.204537,380005
100731,39.780687,-86.203861,380006
100731,39.780690,-86.203268,380007
100731,39.780690,-86.203268,390001
100731,39.780690,-86.203146,390002
100731,39.780692,-86.202811,390003
100731,39.780696,-86.202463,390004
100731,39.780699,-86.201854,390005
100731,39.780704,-86.201272,390006
100731,39.780704,-86.201272,400001
100731,39.780705,-86.201086,400002
100731,39.780706,-86.200801,400003
100731,39.780711,-86.200399,400004
100731,39.780712,-86.200125,400005
100731,39.780713,-86.199944,400006
100731,39.780713,-86.199944,410001
100731,39.780715,-86.199581,410002
100731,39.780720,-86.199026,410003
100731,39.780721,-86.198773,410004
100731,39.780723,-86.198339,410005
100731,39.780727,-86.198097,410006
100731,39.780729,-86.197652,410007
100731,39.780735,-86.196973,410008
100731,39.780736,-86.196745,410009
100731,39.780736,-86.196713,410010
100731,39.780736,-86.196713,420001
100731,39.780740,-86.196429,420002
100731,39.780744,-86.196105,420003
100731,39.780745,-86.195913,420004
100731,39.780750,-86.195439,420005
100731,39.780754,-86.194988,420006
100731,39.780754,-86.194988,430001
100731,39.780756,-86.194870,430002
100731,39.780761,-86.194358,430003
100731,39.780766,-86.193849,430004
100731,39.780771,-86.193183,430005
100731,39.780771,-86.193183,440001
100731,39.780772,-86.193166,440002
100731,39.780764,-86.193077,440003
100731,39.780761,-86.193034,440004
100731,39.780763,-86.192543,440005
100731,39.780766,-86.191984,440006
100731,39.780766,-86.191984,450001
100731,39.780770,-86.191131,450002
100731,39.780751,-86.190953,450003
100731,39.780730,-86.190839,450004
100731,39.780700,-86.190721,450005
100731,39.780654,-86.190578,450006
100731,39.780274,-86.189626,450007
100731,39.779872,-86.188619,450008
100731,39.779802,-86.188380,450009
100731,39.779773,-86.188238,450010
100731,39.779746,-86.188060,450011
100731,39.779735,-86.187953,450012
100731,39.779728,-86.187842,450013
100731,39.779729,-86.187551,450014
100731,39.779738,-86.187459,450015
100731,39.779738,-86.187459,460001
100731,39.779787,-86.186935,460002
100731,39.779825,-86.186431,460003
100731,39.779861,-86.185616,460004
100731,39.779873,-86.185321,460005
100731,39.779914,-86.183620,460006
100731,39.779918,-86.183461,460007
100731,39.778078,-86.183493,460008
